id,title,url,description,category,icon,visible,sort_order
site680,磁力下载原理科普,https://mp.weixin.qq.com/s/AEMmnR6OWQBjMQOYgcyGmA,遇到下载不动看,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,679
site681,款迅雷下载评测,https://mp.weixin.qq.com/s/yAZjCy-av-jC401N4Bm8iw,如何搭配下载器,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,680
site682,比特彗星 BitComet,https://wwx.lanzouo.com/b073c7g4f,内置热门tracker版,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,681
site683,比特彗星 BitComet 去广告版,https://url67.ctfile.com/f/14869667-1341827225-0c84ec?p=kyon,可订阅Tracker,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,682
site684,比特彗星 BitComet,https://www.bitcomet.com/cn,,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,683
site685,Gopeed,https://gopeed.com/,内置热门tracker,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,684
site686,qBittorrent,https://pan.lanpw.com/b073dnr7g,内置热门tracker版,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,685
site687,LibreTorrent,https://flowus.cn/share/8ce1ab61-cb0d-47d4-bf61-a4e17560028f?code=CZ3ECT,可添加Tracker,6fbf1357-86cb-4f6d-bea0-5a916ea0b1fb,,1,686
site688,PikPak,https://flowus.cn/share/3b2b0026-afe1-4396-92eb-005da8a662f6,,151662d7-eb60-4166-999e-02f6207fef96,,1,687
site689,迅雷云盘,https://flowus.cn/share/1b79d09e-378f-4a22-a331-fe95f04c1ffe?code=CZ3ECT,,151662d7-eb60-4166-999e-02f6207fef96,,1,688
site690,磁力空间,http://cilikongjian.com/,,151662d7-eb60-4166-999e-02f6207fef96,,1,689
site691,比特球云盘,https://pan.bitqiu.com/cn/9f19cad48c2b7b08,,151662d7-eb60-4166-999e-02f6207fef96,,1,690
site692,国外离线下载服务评测,https://mp.weixin.qq.com/s/t8miNEeW9tea2FZGE0iaeA,,151662d7-eb60-4166-999e-02f6207fef96,,1,691
site693,Sonicbit,https://dash.sonicbit.net/reff?id=83264,,151662d7-eb60-4166-999e-02f6207fef96,,1,692
site694,Seedr,https://www.seedr.cc/?r=983684,,151662d7-eb60-4166-999e-02f6207fef96,,1,693
site695,百度云／百度网盘高速下载教程,https://flowus.cn/share/8423ce0d-88c8-4804-b259-ce6d192cc0b4?code=CZ3ECT,,80571e95-da22-42f4-8428-c59e363c8b1e,,1,694
site696,国外网盘真实链接嗅探下载器 MiPony,https://flowus.cn/share/efd1522d-4884-41c4-883b-4a79a99bfcc2?code=CZ3ECT,,80571e95-da22-42f4-8428-c59e363c8b1e,,1,695
site697,Malavida,https://www.malavida.com/en/android/,,0d4edff5-9383-4103-b5f7-a9fc2bb7b0e5,,1,696
site698,Softonic,https://en.softonic.com/,,0d4edff5-9383-4103-b5f7-a9fc2bb7b0e5,,1,697
site699,Filehippo,https://filehippo.com/android/,,0d4edff5-9383-4103-b5f7-a9fc2bb7b0e5,,1,698
site700,Mydiv,https://mydiv.net/,,0d4edff5-9383-4103-b5f7-a9fc2bb7b0e5,,1,699
site701,FDroid,https://workdrive.zohopublic.com.cn/file/6a2gtb3ea678d96ce4fbcbf9696f59a1fb0b3,,0d4edff5-9383-4103-b5f7-a9fc2bb7b0e5,,1,700
site702,百度文库／道客巴巴／豆丁网／原创力下载,https://mp.weixin.qq.com/s/2DpfcWLKS8djzcWjLvAodw,,bed97f46-6f74-44a1-bda3-ea69088f9de4,,1,701
site703,闪豆多平台视频批量下载器,https://www.lanzoui.com/b015c0ksh/,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,702
site704,小助手128,https://wwi.lanzouj.com/i60EY010rwmd,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,703
site705,万能下载,https://url67.ctfile.com/f/14869667-1245656899-5bc255?p=kyon,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,704
site706,聚能去水印,https://url67.ctfile.com/f/14869667-1245656812-d39433?p=kyon,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,705
site707,快抖去水印,https://url67.ctfile.com/f/14869667-1245659168-0bc002?p=kyon,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,706
site708,侠客短视频解析,https://url67.ctfile.com/f/14869667-1245657539-2e823a?p=kyon,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,707
site709,下载工具箱,https://www.123865.com/s/bjcA-Lk3g,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,708
site710,一键去水印助手,https://www.123865.com/s/bjcA-jE3g,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,709
site711,青禾去水印,https://www.123865.com/s/bjcA-Tk3g,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,710
site712,橙子去水印,https://www.123865.com/s/bjcA-vk3g,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,711
site713,快去水印工具箱 10,https://axu.lanzouj.com/imkNM07t55mj,,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,712
site714,黑科技全网短视频去水印,https://www.icloud.com/shortcuts/ea4b9552510947ef8f38054c633a4016,快捷指令,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,713
site715,短视频去水印保存,https://www.icloud.com/shortcuts/137f39c3b9ff413fb8cfa22364796f70,快捷指令,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,714
site716,短视频下载器,https://www.icloud.com/shortcuts/7b2d1a35a42445fa8b5dd029ec801984,快捷指令,1a119325-46da-4bb4-9653-9fdaddf1d772,,1,715
site717,年B站视频下载软件推荐,https://mp.weixin.qq.com/s/5z_NxKRtxoGgSAsIuGUnHw,,60baf68d-e2c2-42ed-b9eb-1225ae7e53aa,,1,716
site718,Loader,https://en.loader.to/4/,最高4K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,717
site719,ddownr,https://ddownr.com/zh7H/youtube-video-downloader,最高4K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,718
site720,Y2down,https://y2down.cc/en/,最高4K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,719
site721,Youtubeto,https://youtubeto.org/en/,最高4K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,720
site722,Y2meta,https://y2meta.tube/en/,最高4K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,721
site723,socialplug,https://www.socialplug.io/free-tools/youtube-video-downloader,最高2K,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,722
site724,notube,https://notube.net/en/youtube-app-v2,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,723
site725,ytdlg,https://github.com/oleksis/youtube-dl-gui/releases,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,724
site726,ytdlpinterface,https://github.com/ErrorFlynn/ytdlp-interface/releases,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,725
site727,Stacher,https://stacher.io/,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,726
site728,Tartube,https://github.com/axcore/tartube/releases,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,727
site729,Snaptube,https://www.123865.com/s/bjcA-ik3g,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,728
site730,Nwpipe,https://url67.ctfile.com/f/14869667-1433640907-25e653?p=kyon,,79ef151b-fd0e-48ca-b044-406a919b25ab,,1,729
site731,免翻墙刷instagram的方法,https://mp.weixin.qq.com/s/UKtY0paJweT7W-kIjrjJ2Q,包括下载,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,730
site732,下载IG照片及影片,https://www.icloud.com/shortcuts/c6d233ae55ea45d28c719bb7a88fa808,快捷指令,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,731
site733,instdown,https://apps.apple.com/cn/app/id779715397,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,732
site734,Reposter for Instagram,https://apps.apple.com/cn/app/id1455355839,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,733
site735,Regram 破解版,https://axu.lanzouo.com/iFnxox4s5je,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,734
site736,FastSave 破解版,https://axu.lanzouo.com/iExbMx4s2tg,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,735
site737,Downloader for Instagram Video 破解版,https://axu.lanzouo.com/iua4Bx4s54j,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,736
site738,Twitter视频解析下载,https://superparse.com/zh,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,737
site739,Instagram图片视频解析下载,https://instagram.iiilab.com/,,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,738
site740,InstaLoadGram,https://www.instaloadgram.com/zh/,支持照片和视频,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,739
site741,Infalct,https://inflact.com/downloader/,Instagram／Facebook／Twitter／Twitch,8cc9b0b9-efee-4d9a-bc96-b4e49a5a8a54,,1,740
site742,无视加密网课100下载教程,https://mp.weixin.qq.com/s/f-ZEac96Q3DGnYa89I2ggQ,,f38c07e9-c718-4f2f-824e-9f0b2d866795,,1,741
site743,bililivego,https://flowus.cn/share/edc8ce82-4970-4a57-8d1e-c00c75add981?code=CZ3ECT,多平台直播录制,3b8be41a-575a-4e37-825e-f5ffb15186d5,,1,742
site744,LiveAutoRecord,https://flowus.cn/share/ebe4f1e1-66d0-40f4-bbec-4d70df71d70f?code=CZ3ECT,斗鱼／虎牙／抖音／B站,3b8be41a-575a-4e37-825e-f5ffb15186d5,,1,743
site745,iOS旧版APP下载教程,https://mp.weixin.qq.com/s/b2CgbtvOF61IwYb4xqgJ5w,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,744
site746,QQ空间照片原图批量下载教程,https://mp.weixin.qq.com/s/BdtUfB33vUOE1F9PNwwaUg,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,745
site747,WPS会员低价购买,http://axu.xpsup.cn/category?cpid=33&cid=34&cgid=,3折起,c318057d-4a66-4f0f-8e61-60d12e193854,,1,746
site748,最新WPS政府版／教育版公开下载地址合集,https://flowus.cn/share/f2e18c8c-29bf-40ab-898b-3ce3144f6fcf?code=CZ3ECT,,c318057d-4a66-4f0f-8e61-60d12e193854,,1,747
site749,Calibre 便携版,https://calibre-ebook.com/zh_CN/download_portable,,7cbd5112-caf9-4664-a9df-397d1d6db75a,,1,748
site750,OKular,https://okular.kde.org/zh-cn/download/,,7cbd5112-caf9-4664-a9df-397d1d6db75a,,1,749
site751,微信读书,https://flowus.cn/share/2a6c2055-006a-4962-9aa3-941295005715?code=CZ3ECT,,7cbd5112-caf9-4664-a9df-397d1d6db75a,,1,750
site752,静读天下 专业版,https://axu.lanzoue.com/itu7R0pdsqpi,,7cbd5112-caf9-4664-a9df-397d1d6db75a,,1,751
site753,iReader 掌阅 高级版,https://axu.lanzoue.com/itt5I0pdsvtc,,7cbd5112-caf9-4664-a9df-397d1d6db75a,,1,752
site754,免费PDF阅读器推荐,https://mp.weixin.qq.com/s/iyjCYAp_OfOZwHLXJe6WrQ,,279ca2a5-d6ca-4ce8-8b35-f30e8127c65d,,1,753
site755,Gaaiho 文电通 PDF阅读器,https://store.gaaiho.cn/download/central.aspx,,279ca2a5-d6ca-4ce8-8b35-f30e8127c65d,,1,754
site756,Xodo PDF 解锁版,https://flowus.cn/share/47327df0-d754-4c46-aed9-2d3b7dd575cd?code=CZ3ECT,,279ca2a5-d6ca-4ce8-8b35-f30e8127c65d,,1,755
site757,福昕PDF阅读器 破解版,https://axu.lanzoue.com/ie4zoqu9xjc,,279ca2a5-d6ca-4ce8-8b35-f30e8127c65d,,1,756
site758,Adobe Acrobat Reader Pro 破解版,https://flowus.cn/share/5c4da789-8a96-44d4-a059-e9c9b9672a9d,,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,757
site759,PDF Extra Pro 破解版,https://yxssp.lanzoui.com/b887709,,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,758
site760,Adobe Acrobat 破解版,https://flowus.cn/share/ab4b6b86-34a6-4aa0-a679-b4a221b8e41d?code=CZ3ECT,,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,759
site761,福昕PDF编辑器 破解版,https://flowus.cn/share/f11477cb-0f2f-49a6-8941-005e7a103e24?code=CZ3ECT,内含ABBYY的OCR,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,760
site762,万兴PDF编辑器 破解版,https://flowus.cn/share/7bdfe206-3a98-41ca-8b87-51d821567fd5?code=CZ3ECT,,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,761
site763,Icecream PDF Editor Pro,https://url67.ctfile.com/f/14869667-884637732-89ce5c?p=kyon,,e94ffd2b-2d62-43ed-bdb6-8db39a9d5e22,,1,762
site764,PDF转WORD推荐方案,https://mp.weixin.qq.com/s/XwHFELg2Rug75lV_4BXzxw,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,763
site765,扫描全能王,https://www.camscanner.com/zh/pdf-to-word,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,764
site766,福昕PDF编辑器在线版,https://mp.weixin.qq.com/s/vlQ8kuF9xzAa6PvHOlllgA,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,765
site767,轻闪PDF,https://lightpdf.cn/,傲软旗下,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,766
site768,ALL TO ALL,https://www.alltoall.net/,＜20MB,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,767
site769,超级PDF,https://www.xpdf.cn/,＜15M,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,768
site770,CloudConvert,https://cloudconvert.com/pdf-to-doc,＜1G,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,769
site771,CleverPDF,https://www.cleverpdf.com/cn/pdf-to-word,＜20M，下载速度较慢,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,770
site772,完美保留排版的PDF翻译工具推荐,https://mp.weixin.qq.com/s/TpYukouU4TL6U5gbq04ioQ,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,771
site773,PDF去水印教程,https://mp.weixin.qq.com/s/SA4CTaYyWYnRN0iuLn0A5Q,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,772
site774,PDF优化／PDF清晰化／PDF添加书签／PDF文字OCR／压缩PDF,https://mp.weixin.qq.com/s/eHrRETyA2WkrVd3gQpeFNQ,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,773
site775,PDF做旧／防止PDF被OCR,https://mp.weixin.qq.com/s/JIhqTcm5LmMWIQA4vtAM5Q,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,774
site776,免费的PDF转换／编辑／压缩等工具推荐,https://mp.weixin.qq.com/s/FVBA5UgqgNg7aCt68lw_sA,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,775
site777,免费的PDF编辑／转换等工具推荐,https://mp.weixin.qq.com/s/vlQ8kuF9xzAa6PvHOlllgA,,db89d802-b74a-4004-9e06-5a0e98e99c47,,1,776
site778,Foobar2000－最新版单文件版,https://flowus.cn/share/04271ab7-25f6-4c4a-ad2e-845fc2540aa4?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,777
site779,QQ音乐－UWP版去广告版,https://flowus.cn/share/660731b0-a596-41ec-bd21-03214fa6a2dd?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,778
site780,网易云音乐－UWP版便携版,https://flowus.cn/share/5985f63a-d80d-4d14-b478-356bb2f6397e?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,779
site781,酷我音乐－破解版,https://flowus.cn/share/37bfb402-a4f7-4b98-9fba-cd0c244445ad?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,780
site782,酷狗音乐－便携去广告版,https://flowus.cn/share/84b39c91-6fdf-4808-9c71-b49bf8a3530e?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,781
site783,千千静听 单文件版,https://url67.ctfile.com/f/14869667-1008081620-2953d2?p=kyon,本地播放器,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,782
site784,QQ音乐－简洁版定制版Play版,https://flowus.cn/share/660731b0-a596-41ec-bd21-03214fa6a2dd?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,783
site785,网易云音乐－极速版去广告版车机版iOS旧版,https://flowus.cn/share/5985f63a-d80d-4d14-b478-356bb2f6397e?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,784
site786,酷我音乐－高级版,https://flowus.cn/share/37bfb402-a4f7-4b98-9fba-cd0c244445ad?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,785
site787,酷狗音乐－概念版去广告版,https://flowus.cn/share/84b39c91-6fdf-4808-9c71-b49bf8a3530e?code=CZ3ECT,,1618289d-11ef-47ac-bd0a-a63a8ff6c547,,1,786
site788,音乐标签,https://flowus.cn/share/04271ab7-25f6-4c4a-ad2e-845fc2540aa4?code=CZ3ECT,一键修改歌曲信息,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,787
site789,艾奇LRC歌词制作编辑器单文件版,https://url67.ctfile.com/f/14869667-1008081710-ca5947?p=kyon,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,788
site790,GoldWave 汉化单文件版,https://url67.ctfile.com/f/14869667-1008081644-020f0c?p=kyon,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,789
site791,Cubase Elements 8,https://pan.baidu.com/s/1IvvPifpSUYGa0ztYYEpOCw,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,790
site792,Audio Evolution Mobile 破解版,https://axu.lanzoui.com/iIVwUnmnwhc,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,791
site793,AudioLab 破解版,https://axu.lanzoui.com/i92JPnmnwqb,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,792
site794,音频编辑器 破解版,https://axu.lanzoui.com/iPPj1nmnxfg,,fcb96607-8d4c-4308-8ca9-0b572f9b5f94,,1,793
site795,视频播放器推荐,https://mp.weixin.qq.com/s/y9lwrddXNEo9vzSRM-rszg,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,794
site796,支持长按倍速的播放器推荐,https://mp.weixin.qq.com/s/-ueYRz90Amwhmb1r7etCHg,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,795
site797,PotPlayer 去广告版,https://flowus.cn/share/4dc25551-ad00-4d81-9421-b3fee98757a9?code=CZ3ECT,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,796
site798,MPV,https://url67.ctfile.com/f/14869667-892830234-ef3e54?p=kyon,可长按倍速播放,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,797
site799,MX Player 破解版,https://www.123684.com/s/bjcA-BQHg,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,798
site800,QQ影音,https://www.123865.com/s/bjcA-Hk3g,支持视频截图,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,799
site801,XPlayer 去广告版,https://www.123865.com/s/bjcA-hk3g,支持视频截图,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,800
site802,MX Player 支持长按倍速版,https://www.123865.com/s/bjcA-5k3g,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,801
site803,nPlayer,https://apps.apple.com/cn/app/id1116905928,￥30.00,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,802
site804,Aplayer,https://apps.apple.com/cn/app/id395680819,￥18.00,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,803
site805,VLC,https://apps.apple.com/cn/app/id650377962,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,804
site806,SenPlayer,https://apps.apple.com/cn/app/id6443975850,支持视频截图,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,805
site807,支持长按倍速的播放器推荐,https://mp.weixin.qq.com/s/-ueYRz90Amwhmb1r7etCHg,,a1b0b621-2cb7-4bc5-9ad2-5d771400c631,,1,806
site808,爱奇艺 去广告版＋UWP版＋HD版＋随刻版,https://flowus.cn/share/18ac6235-2f8b-4a18-a16c-23c0f6a3dfef?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,807
site809,优酷视频 去广告版＋小爱音箱定制版,https://flowus.cn/share/0a22be27-514c-49e6-8b42-341910121c04?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,808
site810,腾讯视频 去广告版小爱音箱定制版,https://flowus.cn/share/f1cbbe86-cca0-40bf-92fb-02a73b80cae6?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,809
site811,芒果TV UWP版＋去广告版,https://flowus.cn/share/90650e99-6044-4321-aaa3-05811636df95?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,810
site812,哔哩哔哩／bilibili／B站 内置模块版去广告版国际版第三方TV版,https://flowus.cn/share/d6d21952-ff11-4011-88db-40816482b12e?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,811
site813,抖音 内置模块版定制版,https://flowus.cn/share/215d6927-9f1c-408d-9b8d-ac48b5da7c13?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,812
site814,快手 概念版内部版修改版,https://flowus.cn/share/97c6f946-56d2-4ac4-8557-474aba830d1d?code=CZ3ECT,,50d0b535-d1a0-4305-a9bd-30d2e1c39556,,1,813
site815,录屏／屏幕录制软件推荐,https://mp.weixin.qq.com/s/Zwj3mtkBy2kiROxgSh7YpQ,,36d7a2b5-480b-45d4-92e3-a9861759eb93,,1,814
site816,剪映的3个白嫖方法,https://mp.weixin.qq.com/s/q_eIjesdnn_nYe0KmEhTEA,抖音出品,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,815
site817,剪映国际版 可不登录导出版剪映国内版 免VIP导出方法,https://flowus.cn/share/278ede59-4c68-4b6d-be47-ae92c5907b3f?code=CZ3ECT,,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,816
site818,必剪,http://bcut.drawyoo.com/,B站出品,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,817
site819,爱剪辑,https://kuai.360.cn/home.html,360出品,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,818
site820,无损剪切合并视频,https://mp.weixin.qq.com/s/dctV8NCdDFitUIJLXNmhng,,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,819
site821,万兴喵影／喵影工厂／万兴神剪手特别版,https://www.mediafire.com/file/0508x7phkt22xd1,,d84ee75c-e7d9-4b98-9574-d31c6188d399,,1,820
site822,视频去水印软件推荐,https://mp.weixin.qq.com/s/RBA4TCp5zuoWAhfdiybG0g,,4d69d195-cf67-4a86-a6d8-5581938bb5ee,,1,821
site823,CapsWriter Offline,https://mp.weixin.qq.com/s/0K5s47yWhXems4-4TBXi9Q,离线可用／免费无限音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,822
site824,通义听悟,https://tingwu.aliyun.com/home,支持实时语音转文字／上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,823
site825,飞书妙记,https://www.feishu.cn/product/minutes,支持实时语音转文字／上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,824
site826,腾讯云AI语音识别,"https://mp.weixin.qq.com/s/shRtoI0YD9GTpatcnbsxBA#:~:text=2.1-,%E8%85%BE%E8%AE%AF%E4%BA%91%E8%AF%AD%E9%9F%B3%E8%AF%86%E5%88%AB(%E7%BD%91%E9%A1%B5%2F%E5%BE%AE%E4%BF%A1%E5%B0%8F%E7%A8%8B%E5%BA%8F",支持实时语音转文字／上传音频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,825
site827,Get笔记,https://www.biji.com/,支持实时语音转文字／上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,826
site828,豆包,https://www.doubao.com/chat/,支持实时语音转文字／上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,827
site829,悦录,https://www.voiceclub.cn/transaudio,支持实时语音转文字／上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,828
site830,有道云笔记,https://note.youdao.com/,支持实时语音转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,829
site831,网易见外,https://sight.youdao.com/,支持上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,830
site832,纳米AI,https://bot.n.cn/download,支持上传音视频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,831
site833,百度音频转文字工具,https://mp.weixin.qq.com/s/shRtoI0YD9GTpatcnbsxBA#:~:text=%E7%99%BE%E5%BA%A6%E9%A3%9E%E6%A1%A8%20paddlespeech(win,离线可用／免费无限音频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,832
site834,WhisperDesktop,"https://mp.weixin.qq.com/s/shRtoI0YD9GTpatcnbsxBA#:~:text=7.1-,whisperdesktop(win",离线可用／免费无限音频转文字,a82552c3-3314-45c1-a87c-4c7e07936184,,1,833
site835,ShanaEncoder,https://github.com/1265578519/ShanaEncoder/releases,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,834
site836,万兴全能格式转换器格式工厂,https://flowus.cn/share/e5760e13-a099-4481-ab60-e9d056ce0c97?code=CZ3ECT,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,835
site837,MediaCoder 破解版,https://workdrive.zohopublic.com.cn/file/6a2gtce3a6fb8fe564e4f9c4d26b18c272d0a,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,836
site838,视频压缩／视频压制／视频转码APP推荐,https://mp.weixin.qq.com/s/xTiYHXX4bEjU3kfvvZlDYg,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,837
site839,视频压缩／视频压制软件推荐,https://mp.weixin.qq.com/s/1bjy-Hvpb3dqWL6sW6NCyA,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,838
site840,MKV、FLV、F4V秒转MP4／TS合并／TS转MP4,https://mp.weixin.qq.com/s/SbCDTf7WOndSd2EBBwDi2Q,,f8220c03-aaf7-4e24-9753-c0b744b69c53,,1,839
site841,伴奏下载／伴奏提取／人声消除教程,https://mp.weixin.qq.com/s/zB1ABNBYc-gSwWPNxqQ2Ig,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,840
site842,老视频修复／视频画质提升／视频补帧／视频插帧教程,https://mp.weixin.qq.com/s/miQIBbme3YRsfPC4W1Pw2w,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,841
site843,一键自动给视频加字幕／视频字幕提取,https://mp.weixin.qq.com/s/exOb3BK9GMhT6Fj-7OmIlw,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,842
site844,手机电脑文件互传,https://mp.weixin.qq.com/s/u_Wg-yncUESVmEFsaodBog,局域网,4da92189-ebee-4355-be02-e350bfe8da6c,,1,843
site845,手机电脑文件互传,https://mp.weixin.qq.com/s/9pSF418mVs53iX831Zg2NQ,非局域网,4da92189-ebee-4355-be02-e350bfe8da6c,,1,844
site846,手机电脑文件互传方案推荐,https://mp.weixin.qq.com/s/d3j3-ymoDRR8vM6nyt_EsA,旧文,4da92189-ebee-4355-be02-e350bfe8da6c,,1,845
site847,手机电脑共享剪贴板／同步剪贴板 ³,https://mp.weixin.qq.com/s/wpTZJoQPa80ZXRTfx_3EXw,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,846
